app_id,name,release_date,coming_soon,price_usd,is_free,discount_pct,developer,publisher,genres,categories,tags,platforms_win,platforms_mac,platforms_linux,recommendations,positive_reviews,negative_reviews,estimated_owners,avg_playtime_forever,avg_playtime_2weeks,median_playtime,peak_ccu,required_age,dlc_count,achievements,release_year,release_month,estimated_owners_mid,is_free_clean,price_log,recommendations_scaled,avg_playtime_forever_scaled,dlc_count_scaled,achievements_scaled,release_year_scaled,primary_genre,total_reviews,review_score
684580,Shoppe Keep 2,2019-04-25,False,9.99,False,0,Strange Fire,Excalibur Publishing,"Adventure, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing","Trading, Management, Exploration, Open World, FPS, Sandbox, Funny, Fishing, Building, PvP",True,False,False,1520,1250,970,"200,000 .. 500,000",647,0,152,3,0,2,36,2019,4,350000.0,False,2.39698576841553,-0.1311684355664888,-0.1962959332113122,-0.05760269267919593,-0.0636101087678209,0.353640240326348,Adventure,2220,0.5630630630630631
825310,Dude Simulator 2,2018-07-27,False,4.99,False,0,Kiddy,Kiddy,"Action, Adventure, Indie, Racing, Simulation","Single-player, Steam Trading Cards, Family Sharing","Life Sim, Indie, Simulation, Racing, Action, Adventure, Open World, Funny, Sandbox, Singleplayer",True,False,False,1754,1144,874,"200,000 .. 500,000",113,0,88,1,0,0,0,2018,7,350000.0,False,1.7900914121273581,-0.12952415222429592,-0.35717320265064095,-0.14209042723478343,-0.3453586044247277,0.12485038049781758,Action,2018,0.5668979187314173
264140,Pixel Piracy,2014-07-31,False,14.99,False,0,Vitali Kirpu,Vitali Kirpu,"Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Action Roguelike, Sandbox, Side Scroller, Pirates, Rogue-like, Action RPG, Procedural Generation, Rogue-lite, Open World, Simulation",True,True,True,5716,4814,2543,"200,000 .. 500,000",421,0,293,4,0,2,31,2014,7,350000.0,False,2.771963526845863,-0.10168376503725253,-0.26438256784293823,-0.05760269267919593,-0.10274184427572462,-0.7903090588163041,Adventure,7357,0.6543428027728694
1061090,Jump King,2019-05-03,False,12.99,False,0,Nexile,Nexile,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","Psychological Horror, Difficult, Precision Platformer, Indie, Pixel Graphics, Adventure, Platformer, 2D, Action, Singleplayer",True,False,False,12047,11081,1222,"500,000 .. 1,000,000",322,0,160,60,0,1,48,2019,5,750000.0,False,2.63834278867739,-0.05719676572347872,-0.29420812903112836,-0.09984655995698968,0.030306056451148037,0.353640240326348,Action,12303,0.9006746322035276
326410,Windward,2015-05-12,False,9.99,False,0,Tasharen Entertainment Inc.,Tasharen Entertainment Inc.,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Pirates, Naval Combat, Naval, Sandbox, Adventure, Indie, Multiplayer, RPG, Trading, Open World",True,True,True,2665,2872,719,"200,000 .. 500,000",637,0,226,3,0,0,31,2015,5,350000.0,False,2.39698576841553,-0.12312269015276728,-0.19930861615961423,-0.14209042723478343,-0.10274184427572462,-0.5615191989877737,Action,3591,0.7997772208298524
485490,Dungeon Journey,2016-06-03,False,1.99,False,0,"Carbomb Software, Nova Dimension",Nova Dimension,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","Casual, RPG, Indie, Action, Adventure, Simulation, Dungeon Crawler, Rogue-like, 2D, Singleplayer",True,False,False,221,214,63,"500,000 .. 1,000,000",268,0,271,0,0,0,0,2016,6,750000.0,False,1.095273387402595,-0.14029631617122615,-0.3104766169519594,-0.14209042723478343,-0.3453586044247277,-0.33272933915924324,Action,277,0.7725631768953068
55100,Homefront,2011-03-14,False,19.99,False,0,"Kaos Studios, Digital Extremes",Deep Silver,Action,"Single-player, Multi-player, Steam Achievements, Partial Controller Support, Steam Cloud, Valve Anti-Cheat enabled, Family Sharing","Action, FPS, Shooter, Multiplayer, Singleplayer, First-Person, Military, War, Atmospheric, Short",True,False,False,3978,7787,4980,"2,000,000 .. 5,000,000",481,0,103,12,17,3,47,2011,3,3500000.0,False,3.0440461338325417,-0.11389643362157394,-0.246306470153126,-0.015358825401402173,0.022479709349567292,-1.4766786383018953,Action,12767,0.6099318555651289
757310,Sable,2021-09-23,False,6.24,False,75,Shedworks,Raw Fury,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Atmospheric, Exploration, Story Rich, Female Protagonist, Adventure, Choose Your Own Adventure, Open World, Singleplayer, Multiple Endings, Choices Matter",True,False,False,5135,4858,756,"200,000 .. 500,000",454,0,320,18,0,0,56,2021,9,350000.0,False,1.979621206397625,-0.10576636598517584,-0.2544407141135415,-0.14209042723478343,0.092916833263794,0.8112199599834088,Adventure,5614,0.8653366583541147
1289810,Siralim Ultimate,2021-12-03,False,19.99,False,0,Thylacine Studios,Thylacine Studios LLC,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Playable without Timed Input, Save Anytime, Family Sharing","Collectathon, Creature Collector, Dungeon Crawler, Party-Based RPG, Strategy RPG, Character Customization, RPG, Strategy, 2D, Isometric",True,True,True,2058,1908,113,"200,000 .. 500,000",1258,0,1556,134,0,2,320,2021,12,350000.0,False,3.0440461338325417,-0.12738798924982314,-0.012221005070057744,-0.05760269267919593,2.159072468081111,0.8112199599834088,Indie,2021,0.9440870856011875
313690,LEGO® Batman™ 3: Beyond Gotham,2014-11-11,False,4.99,False,75,TT Games Ltd,WB Games,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","LEGO, Adventure, Open World, Multiplayer, Action, Superhero, Local Co-Op, Funny, Co-op, Space",True,False,False,7138,7792,949,"500,000 .. 1,000,000",696,160,285,76,0,10,70,2014,11,750000.0,False,1.7900914121273581,-0.09169158165008046,-0.18153378676463222,0.28034824554315413,0.20248569268592442,-0.7903090588163041,Action,8741,0.8914311863631164
698780,Doki Doki Literature Club!,2017-10-06,False,0.0,True,0,Team Salvato,Team Salvato,"Casual, Free To Play, Indie","Single-player, Remote Play on Phone, Remote Play on Tablet","Psychological Horror, Visual Novel, Anime, Free to Play, Dating Sim, Cute, Horror, Dark, Story Rich, Romance",True,True,False,432,203247,7470,"5,000,000 .. 10,000,000",4349,0,188,427,0,1,0,2017,10,7500000.0,True,0.0,-0.1388136504224967,0.9189992942501017,-0.09984655995698968,-0.3453586044247277,-0.10393947933071283,Casual,210717,0.9645496091914748
814380,Sekiro™: Shadows Die Twice - GOTY Edition,2019-03-21,False,59.99,False,0,"FromSoftware, Inc.","Activision (Excluding Japan and Asia), FromSoftware, Inc. (Japan), 方块游戏 (Asia)","Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing","Souls-like, Difficult, Action, Singleplayer, Ninja, Stealth, Adventure, Third Person, Open World, Story Rich",True,False,False,252634,307041,15193,"10,000,000 .. 20,000,000",2734,42,1583,6767,17,0,34,2019,3,15000000.0,False,4.110709916308365,1.6333724498669333,0.43245099809932286,-0.14209042723478343,-0.07926280297098239,0.353640240326348,Action,322234,0.9528510337208365
21120,F.E.A.R.,2010-05-21,False,9.99,False,0,"Monolith Productions, Inc., Timegate","Warner Bros. Games, Warner Bros. Interactive Entertainment",Action,"Single-player, Family Sharing",Unknown,True,False,False,13480,0,0,"1,000,000 .. 2,000,000",543,0,203,10,17,0,0,2010,5,1500000.0,False,2.39698576841553,-0.04712728696551981,-0.22762783587365337,-0.14209042723478343,-0.3453586044247277,-1.7054684981304258,Action,0,0.8471660663060372
1026680,FINAL FANTASY VIII - REMASTERED,2019-09-03,False,19.99,False,0,Square Enix,Square Enix,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","RPG, Adventure, JRPG, Story Rich, Turn-Based, Great Soundtrack, Singleplayer, Classic, Fantasy, Turn-Based Combat",True,False,False,4541,3363,1239,"500,000 .. 1,000,000",1303,0,288,145,0,2,34,2019,9,750000.0,False,3.0440461338325417,-0.10994031600766545,0.0013360681973014214,-0.05760269267919593,-0.07926280297098239,0.353640240326348,Adventure,4602,0.7307692307692307
1432050,Nobody Saves the World,2022-01-18,False,6.24,False,75,Drinkbox Studios,Drinkbox Studios,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","Singleplayer, Indie, Co-op, Multiplayer, Action, Hack and Slash, Adventure, Dungeon Crawler, 2D, Local Co-Op",True,False,False,5587,5623,546,"200,000 .. 500,000",279,0,266,27,0,2,41,2022,1,350000.0,False,1.979621206397625,-0.10259022893102551,-0.30716266570882717,-0.05760269267919593,-0.024478373259917176,1.0400098198119392,Action,6169,0.911492948614038
2135970,Magnus Positive Phototaxis,2022-11-29,False,4.99,False,0,"Sons of Welder, FM Simple Games Studio","Sons of Welder, FM Simple Games Studio","Adventure, Indie","Single-player, Steam Achievements, Family Sharing","Horror, Escape Room, Visual Novel, Surreal, Point & Click, Exploration, Puzzle, Philosophical, Noir, Psychological Horror",True,False,True,0,38,2,"200,000 .. 500,000",0,0,0,0,0,0,8,2022,11,350000.0,False,1.7900914121273581,-0.14184925043885277,-0.39121651996645396,-0.14209042723478343,-0.2827478276120818,1.0400098198119392,Adventure,40,0.95
1103210,We Become What We Behold [Fan-Made Port],2019-07-09,False,0.0,True,0,"Mismatch Studio, Nicky Case (Originally)",Mismatch Studio,"Casual, Indie",Single-player,"Free to Play, Violent, Gore, Indie, Casual, Point & Click, Short, Psychological Horror, Funny, 2D",True,True,False,0,5659,223,"200,000 .. 500,000",0,0,0,28,0,0,0,2019,7,350000.0,True,0.0,-0.14184925043885277,-0.39121651996645396,-0.14209042723478343,-0.3453586044247277,0.353640240326348,Casual,5882,0.9620877252635158
303610,Suicide Guy,2017-07-14,False,0.71,False,88,Fabio Ferrara,Chubby Pixel,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Custom Volume Controls, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","Funny, Action, Comedy, Singleplayer, Puzzle, Adventure, Physics, Indie, Platformer, 3D Platformer",True,True,True,2570,2391,322,"500,000 .. 1,000,000",110,0,140,7,0,1,10,2017,7,750000.0,False,0.5364933705145685,-0.12379024108229002,-0.35807700753513155,-0.09984655995698968,-0.26709513340892027,-0.10393947933071283,Action,2713,0.8813122005160339
1451190,Undisputed,2024-10-08,False,49.99,False,0,Steel City Interactive,Deep Silver,"Action, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","3D Fighter, Third Person, 3D, Combat, Controller, Boxing, Fighting, Sports, Realistic, Multiplayer",True,False,False,18521,12158,7191,"500,000 .. 1,000,000",1190,0,1022,503,0,8,37,2024,10,750000.0,False,3.9316295350670645,-0.011704926589475938,-0.0327072491185116,0.19586051098756663,-0.055783761666240154,1.497589539469,Action,19349,0.6283528864540803
1911390,Knightfall: A Daring Journey,2022-04-01,False,0.0,True,0,Landfall,Landfall,"Action, Indie, Racing, Free To Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op","Indie, Racing, Online Co-Op, Horses, Battle Royale, Medieval, Romance, Funny, Shooter, Action",True,False,False,2679,6909,828,"500,000 .. 1,000,000",103,35,42,8,0,0,0,2022,4,750000.0,True,0.0,-0.12302431422631128,-0.360185885598943,-0.14209042723478343,-0.3453586044247277,1.0400098198119392,Action,7737,0.8929817758821249
2427700,Backpack Battles,2025-06-13,False,14.99,False,0,PlayWithFurcifer,"IndieArk, Shochiku (Japan)",Strategy,"Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Early Access, Auto Battler, Inventory Management, Strategy, PvP, Roguelike Deckbuilder, Asynchronous Multiplayer, Multiplayer, Indie, Tactical",True,False,True,18268,13410,1370,"500,000 .. 1,000,000",3241,1112,781,1806,0,0,230,2025,6,750000.0,False,2.771963526845863,-0.013482720117573357,0.5851940235782361,-0.14209042723478343,1.4547012289388437,1.7263793992975305,Strategy,14780,0.9073071718538566
1583320,Pro Soccer Online,2025-12-05,False,4.99,False,0,Skywall Studios LLC,Skywall Studios LLC,Sports,"Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases","Sports, Football (Soccer), Multiplayer, 3D, e-sports, Third Person, First-Person, Real Time Tactics, Team-Based, Early Access",True,False,False,22701,21717,2463,"200,000 .. 500,000",563,0,175,690,0,0,8,2025,12,350000.0,False,1.7900914121273581,0.017667314309524933,-0.2216024699770493,-0.14209042723478343,-0.2827478276120818,1.7263793992975305,Sports,24180,0.8981389578163772
32430,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,2009-12-15,False,19.99,False,0,LucasArts,"LucasArts, Lucasfilm, Disney",Action,"Single-player, Partial Controller Support, Steam Cloud, Family Sharing","Action, Singleplayer, Hack and Slash, Third Person, Sci-fi, Adventure, Story Rich, Controller, Quick-Time Events, Great Soundtrack",True,True,False,8373,8334,2681,"1,000,000 .. 2,000,000",278,0,159,197,0,0,0,2009,12,1500000.0,False,3.0440461338325417,-0.08301341956628475,-0.30746393400365735,-0.14209042723478343,-0.3453586044247277,-1.934258357958956,Action,11015,0.756604630049932
493340,Planet Coaster,2016-11-17,False,44.99,False,0,"Frontier Developments, Aspyr (Mac)","Frontier Developments, Aspyr (Mac)","Action, Adventure, Casual, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","Simulation, Building, Management, Sandbox, Family Friendly, Relaxing, Strategy, Singleplayer, Economy, Realistic",True,True,False,59284,64131,6147,"2,000,000 .. 5,000,000",1397,262,261,687,0,11,32,2016,11,3500000.0,False,3.8284239815518326,0.2747306369909002,0.029655287911340568,0.3225921128209479,-0.09491549717414388,-0.33272933915924324,Action,70278,0.9125330828993427
578330,LEGO® City Undercover,2017-04-04,False,2.99,False,85,Traveller's Tales,TT Games,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","LEGO, Open World, Action, Co-op, Adventure, Multiplayer, Comedy, Family Friendly, Funny, Singleplayer",True,False,False,6999,8783,889,"500,000 .. 1,000,000",1234,0,345,115,0,0,48,2017,4,750000.0,False,1.3837912309017721,-0.09266831406275058,-0.01945144414598263,-0.14209042723478343,0.030306056451148037,-0.10393947933071283,Action,9672,0.9080851943755169
207140,SpeedRunners,2016-04-19,False,14.99,False,0,DoubleDutch Games,tinyBuild,"Action, Casual, Indie, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","Multiplayer, Racing, Local Multiplayer, Indie, Competitive, Fast-Paced, Platformer, Action, 2D, 4 Player Local",True,True,True,22760,34525,2215,"2,000,000 .. 5,000,000",1493,0,267,195,0,3,29,2016,4,3500000.0,False,2.771963526845863,0.018081898571018006,0.05857704421504012,-0.015358825401402173,-0.11839453847888612,-0.33272933915924324,Action,36740,0.9397114861186717
310080,Hatoful Boyfriend,2014-09-04,False,9.99,False,0,"Mediatonic, Hato Moa",Epic Games,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Visual Novel, Dating Sim, Anime, Female Protagonist, Story Rich, Otome, Comedy, Romance, Multiple Endings, Birds",True,False,False,5514,7000,443,"200,000 .. 500,000",164,0,168,6,0,0,16,2014,9,350000.0,False,2.39698576841553,-0.10310318911897458,-0.3418085196143006,-0.14209042723478343,-0.2201370507994358,-0.7903090588163041,Casual,7443,0.9404809888485826
247120,Portal 2 Sixense Perceptual Pack,2013-09-20,False,0.0,False,0,Unknown,Sixense,"Action, Adventure","Single-player, Family Sharing","Adventure, Free to Play, Action, Multiplayer, Puzzle, First-Person, Singleplayer, Robots, FPS, Strategy",True,False,False,0,299,225,"1,000,000 .. 2,000,000",599,0,2,0,0,0,0,2013,9,1500000.0,True,0.0,-0.14184925043885277,-0.21075681136316196,-0.14209042723478343,-0.3453586044247277,-1.0190989186448345,Action,524,0.5706106870229007
1036240,Definitely Not Fried Chicken,2023-09-29,False,3.74,False,85,Dope Games,Silver Lining Interactive,"Simulation, Strategy","Single-player, Steam Achievements, Family Sharing","Management, Simulation, Crime, Sandbox, Capitalism, Economy, Singleplayer, Resource Management, 3D, Dark Humor",True,False,False,2082,1548,535,"200,000 .. 500,000",1683,1,131,241,0,0,58,2023,9,350000.0,False,1.556037135706985,-0.12721934480447003,0.11581802023277882,-0.14209042723478343,0.10856952746695549,1.2687996796404697,Simulation,2083,0.743158905424868
